ins_name,duration,log_time
API_BE_1,342,2022-10-20 20:00:00
API_BE_2,878,2022-10-20 20:00:00
API_BE_3,910,2022-10-20 20:00:00
INFRA_BE_1,772,2022-10-20 20:00:00
INFRA_BE_2,396,2022-10-20 20:00:00
INFRA_BE_3,568,2022-10-20 20:00:00
API_BE_1,1717,2022-10-20 20:30:00
API_BE_2,625,2022-10-20 20:30:00
API_BE_3,818,2022-10-20 20:30:00
INFRA_BE_1,1388,2022-10-20 20:30:00
INFRA_BE_2,475,2022-10-20 20:30:00
INFRA_BE_3,915,2022-10-20 20:30:00
API_BE_1,1757,2022-10-20 21:00:00
API_BE_2,1106,2022-10-20 21:00:00
API_BE_3,481,2022-10-20 21:00:00
INFRA_BE_1,883,2022-10-20 21:00:00
INFRA_BE_2,158,2022-10-20 21:00:00
INFRA_BE_3,811,2022-10-20 21:00:00
API_BE_1,763,2022-10-20 21:30:00
API_BE_2,869,2022-10-20 21:30:00
API_BE_3,648,2022-10-20 21:30:00
INFRA_BE_1,496,2022-10-20 21:30:00
INFRA_BE_2,832,2022-10-20 21:30:00
INFRA_BE_3,1914,2022-10-20 21:30:00
API_BE_1,967,2022-10-20 22:00:00
API_BE_2,1605,2022-10-20 22:00:00
API_BE_3,482,2022-10-20 22:00:00
INFRA_BE_1,565,2022-10-20 22:00:00
INFRA_BE_2,104,2022-10-20 22:00:00
INFRA_BE_3,536,2022-10-20 22:00:00
API_BE_1,475,2022-10-20 22:30:00
API_BE_2,204,2022-10-20 22:30:00
API_BE_3,825,2022-10-20 22:30:00
INFRA_BE_1,468,2022-10-20 22:30:00
INFRA_BE_2,607,2022-10-20 22:30:00
INFRA_BE_3,977,2022-10-20 22:30:00
API_BE_1,461,2022-10-20 23:00:00
API_BE_2,1538,2022-10-20 23:00:00
API_BE_3,451,2022-10-20 23:00:00
INFRA_BE_1,303,2022-10-20 23:00:00
INFRA_BE_2,241,2022-10-20 23:00:00
INFRA_BE_3,763,2022-10-20 23:00:00
API_BE_1,424,2022-10-20 23:30:00
API_BE_2,675,2022-10-20 23:30:00
API_BE_3,689,2022-10-20 23:30:00
INFRA_BE_1,742,2022-10-20 23:30:00
INFRA_BE_2,235,2022-10-20 23:30:00
INFRA_BE_3,760,2022-10-20 23:30:00
API_BE_1,449,2022-10-21 00:00:00
API_BE_2,212,2022-10-21 00:00:00
API_BE_3,348,2022-10-21 00:00:00
INFRA_BE_1,350,2022-10-21 00:00:00
INFRA_BE_2,839,2022-10-21 00:00:00
INFRA_BE_3,433,2022-10-21 00:00:00
API_BE_1,912,2022-10-21 00:30:00
API_BE_2,608,2022-10-21 00:30:00
API_BE_3,197,2022-10-21 00:30:00
INFRA_BE_1,157,2022-10-21 00:30:00
INFRA_BE_2,244,2022-10-21 00:30:00
INFRA_BE_3,494,2022-10-21 00:30:00
API_BE_1,700,2022-10-21 01:00:00
API_BE_2,865,2022-10-21 01:00:00
API_BE_3,454,2022-10-21 01:00:00
INFRA_BE_1,609,2022-10-21 01:00:00
INFRA_BE_2,316,2022-10-21 01:00:00
INFRA_BE_3,117,2022-10-21 01:00:00
API_BE_1,375,2022-10-21 01:30:00
API_BE_2,1668,2022-10-21 01:30:00
API_BE_3,580,2022-10-21 01:30:00
INFRA_BE_1,761,2022-10-21 01:30:00
INFRA_BE_2,770,2022-10-21 01:30:00
INFRA_BE_3,834,2022-10-21 01:30:00
API_BE_1,121,2022-10-21 02:00:00
API_BE_2,472,2022-10-21 02:00:00
API_BE_3,719,2022-10-21 02:00:00
INFRA_BE_1,809,2022-10-21 02:00:00
INFRA_BE_2,703,2022-10-21 02:00:00
INFRA_BE_3,159,2022-10-21 02:00:00
API_BE_1,516,2022-10-21 02:30:00
API_BE_2,272,2022-10-21 02:30:00
API_BE_3,269,2022-10-21 02:30:00
INFRA_BE_1,646,2022-10-21 02:30:00
INFRA_BE_2,587,2022-10-21 02:30:00
INFRA_BE_3,1207,2022-10-21 02:30:00
API_BE_1,574,2022-10-21 03:00:00
API_BE_2,347,2022-10-21 03:00:00
API_BE_3,818,2022-10-21 03:00:00
INFRA_BE_1,329,2022-10-21 03:00:00
INFRA_BE_2,485,2022-10-21 03:00:00
INFRA_BE_3,275,2022-10-21 03:00:00
API_BE_1,424,2022-10-21 03:30:00
API_BE_2,774,2022-10-21 03:30:00
API_BE_3,117,2022-10-21 03:30:00
INFRA_BE_1,230,2022-10-21 03:30:00
INFRA_BE_2,706,2022-10-21 03:30:00
INFRA_BE_3,710,2022-10-21 03:30:00
API_BE_1,271,2022-10-21 04:00:00
API_BE_2,439,2022-10-21 04:00:00
API_BE_3,398,2022-10-21 04:00:00
INFRA_BE_1,361,2022-10-21 04:00:00
INFRA_BE_2,545,2022-10-21 04:00:00
INFRA_BE_3,581,2022-10-21 04:00:00
API_BE_1,866,2022-10-21 04:30:00
API_BE_2,265,2022-10-21 04:30:00
API_BE_3,103,2022-10-21 04:30:00
INFRA_BE_1,342,2022-10-21 04:30:00
INFRA_BE_2,606,2022-10-21 04:30:00
INFRA_BE_3,962,2022-10-21 04:30:00
API_BE_1,680,2022-10-21 05:00:00
API_BE_2,421,2022-10-21 05:00:00
API_BE_3,888,2022-10-21 05:00:00
INFRA_BE_1,224,2022-10-21 05:00:00
INFRA_BE_2,794,2022-10-21 05:00:00
INFRA_BE_3,584,2022-10-21 05:00:00
API_BE_1,914,2022-10-21 05:30:00
API_BE_2,730,2022-10-21 05:30:00
API_BE_3,651,2022-10-21 05:30:00
INFRA_BE_1,1329,2022-10-21 05:30:00
INFRA_BE_2,906,2022-10-21 05:30:00
INFRA_BE_3,857,2022-10-21 05:30:00
API_BE_1,161,2022-10-21 06:00:00
API_BE_2,923,2022-10-21 06:00:00
API_BE_3,648,2022-10-21 06:00:00
INFRA_BE_1,905,2022-10-21 06:00:00
INFRA_BE_2,487,2022-10-21 06:00:00
INFRA_BE_3,863,2022-10-21 06:00:00
API_BE_1,346,2022-10-21 06:30:00
API_BE_2,465,2022-10-21 06:30:00
API_BE_3,863,2022-10-21 06:30:00
INFRA_BE_1,137,2022-10-21 06:30:00
INFRA_BE_2,576,2022-10-21 06:30:00
INFRA_BE_3,291,2022-10-21 06:30:00
API_BE_1,689,2022-10-21 07:00:00
API_BE_2,609,2022-10-21 07:00:00
API_BE_3,278,2022-10-21 07:00:00
INFRA_BE_1,575,2022-10-21 07:00:00
INFRA_BE_2,540,2022-10-21 07:00:00
INFRA_BE_3,212,2022-10-21 07:00:00
API_BE_1,131,2022-10-21 07:30:00
API_BE_2,493,2022-10-21 07:30:00
API_BE_3,229,2022-10-21 07:30:00
INFRA_BE_1,360,2022-10-21 07:30:00
INFRA_BE_2,215,2022-10-21 07:30:00
INFRA_BE_3,1480,2022-10-21 07:30:00
API_BE_1,639,2022-10-21 08:00:00
API_BE_2,635,2022-10-21 08:00:00
API_BE_3,1432,2022-10-21 08:00:00
INFRA_BE_1,123,2022-10-21 08:00:00
INFRA_BE_2,179,2022-10-21 08:00:00
INFRA_BE_3,779,2022-10-21 08:00:00
API_BE_1,674,2022-10-21 08:30:00
API_BE_2,279,2022-10-21 08:30:00
API_BE_3,928,2022-10-21 08:30:00
INFRA_BE_1,161,2022-10-21 08:30:00
INFRA_BE_2,620,2022-10-21 08:30:00
INFRA_BE_3,581,2022-10-21 08:30:00
API_BE_1,1948,2022-10-21 09:00:00
API_BE_2,539,2022-10-21 09:00:00
API_BE_3,449,2022-10-21 09:00:00
INFRA_BE_1,1387,2022-10-21 09:00:00
INFRA_BE_2,684,2022-10-21 09:00:00
INFRA_BE_3,1499,2022-10-21 09:00:00
API_BE_1,152,2022-10-21 09:30:00
API_BE_2,364,2022-10-21 09:30:00
API_BE_3,1725,2022-10-21 09:30:00
INFRA_BE_1,808,2022-10-21 09:30:00
INFRA_BE_2,793,2022-10-21 09:30:00
INFRA_BE_3,857,2022-10-21 09:30:00
API_BE_1,433,2022-10-21 10:00:00
API_BE_2,507,2022-10-21 10:00:00
API_BE_3,533,2022-10-21 10:00:00
INFRA_BE_1,867,2022-10-21 10:00:00
INFRA_BE_2,219,2022-10-21 10:00:00
INFRA_BE_3,1550,2022-10-21 10:00:00
API_BE_1,646,2022-10-21 10:30:00
API_BE_2,508,2022-10-21 10:30:00
API_BE_3,989,2022-10-21 10:30:00
INFRA_BE_1,275,2022-10-21 10:30:00
INFRA_BE_2,480,2022-10-21 10:30:00
INFRA_BE_3,102,2022-10-21 10:30:00
API_BE_1,737,2022-10-21 11:00:00
API_BE_2,1302,2022-10-21 11:00:00
API_BE_3,1802,2022-10-21 11:00:00
INFRA_BE_1,699,2022-10-21 11:00:00
INFRA_BE_2,420,2022-10-21 11:00:00
INFRA_BE_3,882,2022-10-21 11:00:00
API_BE_1,644,2022-10-21 11:30:00
API_BE_2,515,2022-10-21 11:30:00
API_BE_3,1332,2022-10-21 11:30:00
INFRA_BE_1,385,2022-10-21 11:30:00
INFRA_BE_2,852,2022-10-21 11:30:00
INFRA_BE_3,200,2022-10-21 11:30:00
API_BE_1,495,2022-10-21 12:00:00
API_BE_2,852,2022-10-21 12:00:00
API_BE_3,825,2022-10-21 12:00:00
INFRA_BE_1,679,2022-10-21 12:00:00
INFRA_BE_2,422,2022-10-21 12:00:00
INFRA_BE_3,427,2022-10-21 12:00:00
API_BE_1,392,2022-10-21 12:30:00
API_BE_2,862,2022-10-21 12:30:00
API_BE_3,794,2022-10-21 12:30:00
INFRA_BE_1,645,2022-10-21 12:30:00
INFRA_BE_2,237,2022-10-21 12:30:00
INFRA_BE_3,311,2022-10-21 12:30:00
API_BE_1,183,2022-10-21 13:00:00
API_BE_2,597,2022-10-21 13:00:00
API_BE_3,679,2022-10-21 13:00:00
INFRA_BE_1,598,2022-10-21 13:00:00
INFRA_BE_2,533,2022-10-21 13:00:00
INFRA_BE_3,618,2022-10-21 13:00:00
API_BE_1,897,2022-10-21 13:30:00
API_BE_2,474,2022-10-21 13:30:00
API_BE_3,330,2022-10-21 13:30:00
INFRA_BE_1,479,2022-10-21 13:30:00
INFRA_BE_2,798,2022-10-21 13:30:00
INFRA_BE_3,730,2022-10-21 13:30:00
API_BE_1,400,2022-10-21 14:00:00
API_BE_2,931,2022-10-21 14:00:00
API_BE_3,455,2022-10-21 14:00:00
INFRA_BE_1,256,2022-10-21 14:00:00
INFRA_BE_2,344,2022-10-21 14:00:00
INFRA_BE_3,405,2022-10-21 14:00:00
API_BE_1,331,2022-10-21 14:30:00
API_BE_2,888,2022-10-21 14:30:00
API_BE_3,478,2022-10-21 14:30:00
INFRA_BE_1,863,2022-10-21 14:30:00
INFRA_BE_2,588,2022-10-21 14:30:00
INFRA_BE_3,360,2022-10-21 14:30:00
API_BE_1,498,2022-10-21 15:00:00
API_BE_2,961,2022-10-21 15:00:00
API_BE_3,726,2022-10-21 15:00:00
INFRA_BE_1,515,2022-10-21 15:00:00
INFRA_BE_2,580,2022-10-21 15:00:00
INFRA_BE_3,434,2022-10-21 15:00:00
API_BE_1,464,2022-10-21 15:30:00
API_BE_2,492,2022-10-21 15:30:00
API_BE_3,112,2022-10-21 15:30:00
INFRA_BE_1,776,2022-10-21 15:30:00
INFRA_BE_2,670,2022-10-21 15:30:00
INFRA_BE_3,255,2022-10-21 15:30:00
API_BE_1,224,2022-10-21 16:00:00
API_BE_2,202,2022-10-21 16:00:00
API_BE_3,799,2022-10-21 16:00:00
INFRA_BE_1,455,2022-10-21 16:00:00
INFRA_BE_2,406,2022-10-21 16:00:00
INFRA_BE_3,161,2022-10-21 16:00:00
API_BE_1,686,2022-10-21 16:30:00
API_BE_2,608,2022-10-21 16:30:00
API_BE_3,864,2022-10-21 16:30:00
INFRA_BE_1,802,2022-10-21 16:30:00
INFRA_BE_2,705,2022-10-21 16:30:00
INFRA_BE_3,864,2022-10-21 16:30:00
API_BE_1,898,2022-10-21 17:00:00
API_BE_2,464,2022-10-21 17:00:00
API_BE_3,211,2022-10-21 17:00:00
INFRA_BE_1,479,2022-10-21 17:00:00
INFRA_BE_2,968,2022-10-21 17:00:00
INFRA_BE_3,693,2022-10-21 17:00:00
API_BE_1,636,2022-10-21 17:30:00
API_BE_2,264,2022-10-21 17:30:00
API_BE_3,135,2022-10-21 17:30:00
INFRA_BE_1,740,2022-10-21 17:30:00
INFRA_BE_2,141,2022-10-21 17:30:00
INFRA_BE_3,709,2022-10-21 17:30:00
API_BE_1,287,2022-10-21 18:00:00
API_BE_2,923,2022-10-21 18:00:00
API_BE_3,238,2022-10-21 18:00:00
INFRA_BE_1,499,2022-10-21 18:00:00
INFRA_BE_2,124,2022-10-21 18:00:00
INFRA_BE_3,443,2022-10-21 18:00:00
API_BE_1,514,2022-10-21 18:30:00
API_BE_2,1127,2022-10-21 18:30:00
API_BE_3,1520,2022-10-21 18:30:00
INFRA_BE_1,719,2022-10-21 18:30:00
INFRA_BE_2,856,2022-10-21 18:30:00
INFRA_BE_3,725,2022-10-21 18:30:00
API_BE_1,765,2022-10-21 19:00:00
API_BE_2,340,2022-10-21 19:00:00
API_BE_3,620,2022-10-21 19:00:00
INFRA_BE_1,113,2022-10-21 19:00:00
INFRA_BE_2,499,2022-10-21 19:00:00
INFRA_BE_3,462,2022-10-21 19:00:00
API_BE_1,529,2022-10-21 19:30:00
API_BE_2,444,2022-10-21 19:30:00
API_BE_3,818,2022-10-21 19:30:00
INFRA_BE_1,280,2022-10-21 19:30:00
INFRA_BE_2,1993,2022-10-21 19:30:00
INFRA_BE_3,379,2022-10-21 19:30:00
API_BE_1,228,2022-10-21 20:00:00
API_BE_2,189,2022-10-21 20:00:00
API_BE_3,265,2022-10-21 20:00:00
INFRA_BE_1,138,2022-10-21 20:00:00
INFRA_BE_2,548,2022-10-21 20:00:00
INFRA_BE_3,854,2022-10-21 20:00:00
API_BE_1,191,2022-10-21 20:30:00
API_BE_2,570,2022-10-21 20:30:00
API_BE_3,387,2022-10-21 20:30:00
INFRA_BE_1,381,2022-10-21 20:30:00
INFRA_BE_2,314,2022-10-21 20:30:00
INFRA_BE_3,398,2022-10-21 20:30:00
API_BE_1,1776,2022-10-21 21:00:00
API_BE_2,241,2022-10-21 21:00:00
API_BE_3,275,2022-10-21 21:00:00
INFRA_BE_1,798,2022-10-21 21:00:00
INFRA_BE_2,515,2022-10-21 21:00:00
INFRA_BE_3,608,2022-10-21 21:00:00
API_BE_1,688,2022-10-21 21:30:00
API_BE_2,1537,2022-10-21 21:30:00
API_BE_3,279,2022-10-21 21:30:00
INFRA_BE_1,719,2022-10-21 21:30:00
INFRA_BE_2,589,2022-10-21 21:30:00
INFRA_BE_3,809,2022-10-21 21:30:00
API_BE_1,678,2022-10-21 22:00:00
API_BE_2,558,2022-10-21 22:00:00
API_BE_3,1756,2022-10-21 22:00:00
INFRA_BE_1,926,2022-10-21 22:00:00
INFRA_BE_2,495,2022-10-21 22:00:00
INFRA_BE_3,358,2022-10-21 22:00:00
API_BE_1,532,2022-10-21 22:30:00
API_BE_2,673,2022-10-21 22:30:00
API_BE_3,1608,2022-10-21 22:30:00
INFRA_BE_1,623,2022-10-21 22:30:00
INFRA_BE_2,1228,2022-10-21 22:30:00
INFRA_BE_3,124,2022-10-21 22:30:00
API_BE_1,485,2022-10-21 23:00:00
API_BE_2,759,2022-10-21 23:00:00
API_BE_3,454,2022-10-21 23:00:00
INFRA_BE_1,816,2022-10-21 23:00:00
INFRA_BE_2,334,2022-10-21 23:00:00
INFRA_BE_3,161,2022-10-21 23:00:00
API_BE_1,674,2022-10-21 23:30:00
API_BE_2,263,2022-10-21 23:30:00
API_BE_3,959,2022-10-21 23:30:00
INFRA_BE_1,425,2022-10-21 23:30:00
INFRA_BE_2,533,2022-10-21 23:30:00
INFRA_BE_3,108,2022-10-21 23:30:00
API_BE_1,465,2022-10-22 00:00:00
API_BE_2,221,2022-10-22 00:00:00
API_BE_3,480,2022-10-22 00:00:00
INFRA_BE_1,244,2022-10-22 00:00:00
INFRA_BE_2,289,2022-10-22 00:00:00
INFRA_BE_3,1943,2022-10-22 00:00:00
API_BE_1,195,2022-10-22 00:30:00
API_BE_2,395,2022-10-22 00:30:00
API_BE_3,326,2022-10-22 00:30:00
INFRA_BE_1,550,2022-10-22 00:30:00
INFRA_BE_2,353,2022-10-22 00:30:00
INFRA_BE_3,992,2022-10-22 00:30:00
API_BE_1,550,2022-10-22 01:00:00
API_BE_2,962,2022-10-22 01:00:00
API_BE_3,587,2022-10-22 01:00:00
INFRA_BE_1,189,2022-10-22 01:00:00
INFRA_BE_2,980,2022-10-22 01:00:00
INFRA_BE_3,571,2022-10-22 01:00:00
API_BE_1,689,2022-10-22 01:30:00
API_BE_2,803,2022-10-22 01:30:00
API_BE_3,1895,2022-10-22 01:30:00
INFRA_BE_1,798,2022-10-22 01:30:00
INFRA_BE_2,138,2022-10-22 01:30:00
INFRA_BE_3,710,2022-10-22 01:30:00
API_BE_1,731,2022-10-22 02:00:00
API_BE_2,556,2022-10-22 02:00:00
API_BE_3,272,2022-10-22 02:00:00
INFRA_BE_1,186,2022-10-22 02:00:00
INFRA_BE_2,876,2022-10-22 02:00:00
INFRA_BE_3,283,2022-10-22 02:00:00
API_BE_1,1876,2022-10-22 02:30:00
API_BE_2,252,2022-10-22 02:30:00
API_BE_3,550,2022-10-22 02:30:00
INFRA_BE_1,917,2022-10-22 02:30:00
INFRA_BE_2,688,2022-10-22 02:30:00
INFRA_BE_3,386,2022-10-22 02:30:00
API_BE_1,703,2022-10-22 03:00:00
API_BE_2,604,2022-10-22 03:00:00
API_BE_3,677,2022-10-22 03:00:00
INFRA_BE_1,938,2022-10-22 03:00:00
INFRA_BE_2,305,2022-10-22 03:00:00
INFRA_BE_3,919,2022-10-22 03:00:00
API_BE_1,119,2022-10-22 03:30:00
API_BE_2,590,2022-10-22 03:30:00
API_BE_3,1278,2022-10-22 03:30:00
INFRA_BE_1,735,2022-10-22 03:30:00
INFRA_BE_2,875,2022-10-22 03:30:00
INFRA_BE_3,447,2022-10-22 03:30:00
API_BE_1,401,2022-10-22 04:00:00
API_BE_2,638,2022-10-22 04:00:00
API_BE_3,440,2022-10-22 04:00:00
INFRA_BE_1,552,2022-10-22 04:00:00
INFRA_BE_2,451,2022-10-22 04:00:00
INFRA_BE_3,719,2022-10-22 04:00:00
API_BE_1,406,2022-10-22 04:30:00
API_BE_2,551,2022-10-22 04:30:00
API_BE_3,887,2022-10-22 04:30:00
INFRA_BE_1,1911,2022-10-22 04:30:00
INFRA_BE_2,809,2022-10-22 04:30:00
INFRA_BE_3,930,2022-10-22 04:30:00
API_BE_1,461,2022-10-22 05:00:00
API_BE_2,912,2022-10-22 05:00:00
API_BE_3,347,2022-10-22 05:00:00
INFRA_BE_1,986,2022-10-22 05:00:00
INFRA_BE_2,650,2022-10-22 05:00:00
INFRA_BE_3,372,2022-10-22 05:00:00
API_BE_1,209,2022-10-22 05:30:00
API_BE_2,773,2022-10-22 05:30:00
API_BE_3,464,2022-10-22 05:30:00
INFRA_BE_1,538,2022-10-22 05:30:00
INFRA_BE_2,978,2022-10-22 05:30:00
INFRA_BE_3,380,2022-10-22 05:30:00
API_BE_1,724,2022-10-22 06:00:00
API_BE_2,875,2022-10-22 06:00:00
API_BE_3,267,2022-10-22 06:00:00
INFRA_BE_1,278,2022-10-22 06:00:00
INFRA_BE_2,686,2022-10-22 06:00:00
INFRA_BE_3,252,2022-10-22 06:00:00
API_BE_1,1975,2022-10-22 06:30:00
API_BE_2,741,2022-10-22 06:30:00
API_BE_3,175,2022-10-22 06:30:00
INFRA_BE_1,164,2022-10-22 06:30:00
INFRA_BE_2,773,2022-10-22 06:30:00
INFRA_BE_3,171,2022-10-22 06:30:00
API_BE_1,278,2022-10-22 07:00:00
API_BE_2,149,2022-10-22 07:00:00
API_BE_3,498,2022-10-22 07:00:00
INFRA_BE_1,149,2022-10-22 07:00:00
INFRA_BE_2,466,2022-10-22 07:00:00
INFRA_BE_3,879,2022-10-22 07:00:00
API_BE_1,177,2022-10-22 07:30:00
API_BE_2,340,2022-10-22 07:30:00
API_BE_3,136,2022-10-22 07:30:00
INFRA_BE_1,356,2022-10-22 07:30:00
INFRA_BE_2,572,2022-10-22 07:30:00
INFRA_BE_3,952,2022-10-22 07:30:00
API_BE_1,598,2022-10-22 08:00:00
API_BE_2,841,2022-10-22 08:00:00
API_BE_3,827,2022-10-22 08:00:00
INFRA_BE_1,989,2022-10-22 08:00:00
INFRA_BE_2,927,2022-10-22 08:00:00
INFRA_BE_3,821,2022-10-22 08:00:00
API_BE_1,256,2022-10-22 08:30:00
API_BE_2,275,2022-10-22 08:30:00
API_BE_3,328,2022-10-22 08:30:00
INFRA_BE_1,612,2022-10-22 08:30:00
INFRA_BE_2,441,2022-10-22 08:30:00
INFRA_BE_3,752,2022-10-22 08:30:00
API_BE_1,684,2022-10-22 09:00:00
API_BE_2,691,2022-10-22 09:00:00
API_BE_3,460,2022-10-22 09:00:00
INFRA_BE_1,953,2022-10-22 09:00:00
INFRA_BE_2,588,2022-10-22 09:00:00
INFRA_BE_3,880,2022-10-22 09:00:00
API_BE_1,540,2022-10-22 09:30:00
API_BE_2,704,2022-10-22 09:30:00
API_BE_3,668,2022-10-22 09:30:00
INFRA_BE_1,727,2022-10-22 09:30:00
INFRA_BE_2,878,2022-10-22 09:30:00
INFRA_BE_3,608,2022-10-22 09:30:00
API_BE_1,977,2022-10-22 10:00:00
API_BE_2,1619,2022-10-22 10:00:00
API_BE_3,1349,2022-10-22 10:00:00
INFRA_BE_1,705,2022-10-22 10:00:00
INFRA_BE_2,282,2022-10-22 10:00:00
INFRA_BE_3,650,2022-10-22 10:00:00
API_BE_1,314,2022-10-22 10:30:00
API_BE_2,698,2022-10-22 10:30:00
API_BE_3,136,2022-10-22 10:30:00
INFRA_BE_1,1411,2022-10-22 10:30:00
INFRA_BE_2,605,2022-10-22 10:30:00
INFRA_BE_3,187,2022-10-22 10:30:00
API_BE_1,995,2022-10-22 11:00:00
API_BE_2,363,2022-10-22 11:00:00
API_BE_3,811,2022-10-22 11:00:00
INFRA_BE_1,676,2022-10-22 11:00:00
INFRA_BE_2,940,2022-10-22 11:00:00
INFRA_BE_3,614,2022-10-22 11:00:00
API_BE_1,232,2022-10-22 11:30:00
API_BE_2,469,2022-10-22 11:30:00
API_BE_3,1610,2022-10-22 11:30:00
INFRA_BE_1,1402,2022-10-22 11:30:00
INFRA_BE_2,1208,2022-10-22 11:30:00
INFRA_BE_3,627,2022-10-22 11:30:00
API_BE_1,180,2022-10-22 12:00:00
API_BE_2,1764,2022-10-22 12:00:00
API_BE_3,289,2022-10-22 12:00:00
INFRA_BE_1,752,2022-10-22 12:00:00
INFRA_BE_2,155,2022-10-22 12:00:00
INFRA_BE_3,954,2022-10-22 12:00:00
API_BE_1,1136,2022-10-22 12:30:00
API_BE_2,887,2022-10-22 12:30:00
API_BE_3,816,2022-10-22 12:30:00
INFRA_BE_1,296,2022-10-22 12:30:00
INFRA_BE_2,701,2022-10-22 12:30:00
INFRA_BE_3,926,2022-10-22 12:30:00
API_BE_1,380,2022-10-22 13:00:00
API_BE_2,188,2022-10-22 13:00:00
API_BE_3,736,2022-10-22 13:00:00
INFRA_BE_1,992,2022-10-22 13:00:00
INFRA_BE_2,793,2022-10-22 13:00:00
INFRA_BE_3,730,2022-10-22 13:00:00
API_BE_1,576,2022-10-22 13:30:00
API_BE_2,124,2022-10-22 13:30:00
API_BE_3,228,2022-10-22 13:30:00
INFRA_BE_1,541,2022-10-22 13:30:00
INFRA_BE_2,960,2022-10-22 13:30:00
INFRA_BE_3,1137,2022-10-22 13:30:00
API_BE_1,228,2022-10-22 14:00:00
API_BE_2,677,2022-10-22 14:00:00
API_BE_3,445,2022-10-22 14:00:00
INFRA_BE_1,114,2022-10-22 14:00:00
INFRA_BE_2,1203,2022-10-22 14:00:00
INFRA_BE_3,992,2022-10-22 14:00:00
API_BE_1,143,2022-10-22 14:30:00
API_BE_2,399,2022-10-22 14:30:00
API_BE_3,247,2022-10-22 14:30:00
INFRA_BE_1,189,2022-10-22 14:30:00
INFRA_BE_2,573,2022-10-22 14:30:00
INFRA_BE_3,1312,2022-10-22 14:30:00
API_BE_1,1564,2022-10-22 15:00:00
API_BE_2,520,2022-10-22 15:00:00
API_BE_3,279,2022-10-22 15:00:00
INFRA_BE_1,851,2022-10-22 15:00:00
INFRA_BE_2,691,2022-10-22 15:00:00
INFRA_BE_3,892,2022-10-22 15:00:00
API_BE_1,326,2022-10-22 15:30:00
API_BE_2,270,2022-10-22 15:30:00
API_BE_3,656,2022-10-22 15:30:00
INFRA_BE_1,1226,2022-10-22 15:30:00
INFRA_BE_2,149,2022-10-22 15:30:00
INFRA_BE_3,125,2022-10-22 15:30:00
API_BE_1,139,2022-10-22 16:00:00
API_BE_2,655,2022-10-22 16:00:00
API_BE_3,174,2022-10-22 16:00:00
INFRA_BE_1,193,2022-10-22 16:00:00
INFRA_BE_2,598,2022-10-22 16:00:00
INFRA_BE_3,227,2022-10-22 16:00:00
API_BE_1,759,2022-10-22 16:30:00
API_BE_2,467,2022-10-22 16:30:00
API_BE_3,922,2022-10-22 16:30:00
INFRA_BE_1,399,2022-10-22 16:30:00
INFRA_BE_2,898,2022-10-22 16:30:00
INFRA_BE_3,874,2022-10-22 16:30:00
API_BE_1,680,2022-10-22 17:00:00
API_BE_2,458,2022-10-22 17:00:00
API_BE_3,327,2022-10-22 17:00:00
INFRA_BE_1,1532,2022-10-22 17:00:00
INFRA_BE_2,535,2022-10-22 17:00:00
INFRA_BE_3,162,2022-10-22 17:00:00
API_BE_1,522,2022-10-22 17:30:00
API_BE_2,457,2022-10-22 17:30:00
API_BE_3,456,2022-10-22 17:30:00
INFRA_BE_1,772,2022-10-22 17:30:00
INFRA_BE_2,876,2022-10-22 17:30:00
INFRA_BE_3,456,2022-10-22 17:30:00
API_BE_1,438,2022-10-22 18:00:00
API_BE_2,726,2022-10-22 18:00:00
API_BE_3,388,2022-10-22 18:00:00
INFRA_BE_1,694,2022-10-22 18:00:00
INFRA_BE_2,118,2022-10-22 18:00:00
INFRA_BE_3,595,2022-10-22 18:00:00
API_BE_1,487,2022-10-22 18:30:00
API_BE_2,733,2022-10-22 18:30:00
API_BE_3,254,2022-10-22 18:30:00
INFRA_BE_1,825,2022-10-22 18:30:00
INFRA_BE_2,647,2022-10-22 18:30:00
INFRA_BE_3,527,2022-10-22 18:30:00
API_BE_1,351,2022-10-22 19:00:00
API_BE_2,427,2022-10-22 19:00:00
API_BE_3,602,2022-10-22 19:00:00
INFRA_BE_1,481,2022-10-22 19:00:00
INFRA_BE_2,229,2022-10-22 19:00:00
INFRA_BE_3,656,2022-10-22 19:00:00
API_BE_1,851,2022-10-22 19:30:00
API_BE_2,492,2022-10-22 19:30:00
API_BE_3,812,2022-10-22 19:30:00
INFRA_BE_1,520,2022-10-22 19:30:00
INFRA_BE_2,160,2022-10-22 19:30:00
INFRA_BE_3,125,2022-10-22 19:30:00
API_BE_1,553,2022-10-22 20:00:00
API_BE_2,148,2022-10-22 20:00:00
API_BE_3,363,2022-10-22 20:00:00
INFRA_BE_1,508,2022-10-22 20:00:00
INFRA_BE_2,465,2022-10-22 20:00:00
INFRA_BE_3,918,2022-10-22 20:00:00
API_BE_1,336,2022-10-22 20:30:00
API_BE_2,843,2022-10-22 20:30:00
API_BE_3,679,2022-10-22 20:30:00
INFRA_BE_1,483,2022-10-22 20:30:00
INFRA_BE_2,498,2022-10-22 20:30:00
INFRA_BE_3,665,2022-10-22 20:30:00
API_BE_1,557,2022-10-22 21:00:00
API_BE_2,905,2022-10-22 21:00:00
API_BE_3,765,2022-10-22 21:00:00
INFRA_BE_1,810,2022-10-22 21:00:00
INFRA_BE_2,126,2022-10-22 21:00:00
